Park_Name,Play_Name,Neighbor,OS_ID,Asset,asset_deta,Asset_use1,Asset_use2,Asset_use3,Age,shape_wkt,POINT_X,POINT_Y,source_file,cleaned_date
Jamaica Pond Park,,Jamaica Plain,163.0,Athletic Field,Other,,Natural Turf,UA,,POINT (-71.11851973399996 42.320601427000042),-71.11851973399996,42.32060142700004,park_features.csv,2025-11-30 19:58:11
Reservation Road Park,,Hyde Park,256.0,Athletic Field,Combo,"Soccer,Youth Soccer,Football,Lacrosse",Artificial Turf,UA,,POINT (-71.128497008999943 42.250486329000069),-71.12849700899994,42.25048632900007,park_features.csv,2025-11-30 19:58:11
Ross Playground,,Hyde Park,270.0,Athletic Field,Softball,,Natural Turf,UA,,POINT (-71.112787366999953 42.26497306300007),-71.11278736699995,42.26497306300007,park_features.csv,2025-11-30 19:58:11
Ross Playground,,Hyde Park,270.0,Athletic Field,Baseball,,Natural Turf,UA,,POINT (-71.113070638999943 42.263519777000056),-71.11307063899994,42.263519777000056,park_features.csv,2025-11-30 19:58:11
Ross Playground,,Hyde Park,270.0,Athletic Field,Softball,,Natural Turf,UA,,POINT (-71.111882796999964 42.263730599000041),-71.11188279699996,42.26373059900004,park_features.csv,2025-11-30 19:58:11
Ross Playground,,Hyde Park,270.0,Athletic Field,Softball,,Natural Turf,UA,,POINT (-71.113716106999959 42.264689750000059),-71.11371610699996,42.26468975000006,park_features.csv,2025-11-30 19:58:11
Iacono/Readville Playground,,Hyde Park,160.0,Athletic Field,Baseball,,Natural Turf,UA,,POINT (-71.134744915999988 42.239655424000034),-71.13474491599999,42.239655424000034,park_features.csv,2025-11-30 19:58:11
Hunt Playground,,Mattapan,6.0,Athletic Field,Cricket,,Natural Turf,UA,,POINT (-71.097962877999976 42.274072908000051),-71.09796287799998,42.27407290800005,park_features.csv,2025-11-30 19:58:11
Hunt Playground,,Mattapan,6.0,Athletic Field,Combo,"Soccer,Football",Artificial Turf,UA,,POINT (-71.097374106999951 42.275194522000049),-71.09737410699995,42.27519452200005,park_features.csv,2025-11-30 19:58:11
Walker Playground,,Mattapan,310.0,Athletic Field,Combo,"Soccer,Football,Lacrosse",Natural Turf,UA,,POINT (-71.089279935999969 42.277937960000031),-71.08927993599997,42.27793796000003,park_features.csv,2025-11-30 19:58:11
Healy Playground,,Roslindale,149.0,Athletic Field,Other,Flag Football,Natural Turf,UA,,POINT (-71.124268751999978 42.288730626000074),-71.12426875199998,42.288730626000074,park_features.csv,2025-11-30 19:58:11
Healy Playground,,Roslindale,149.0,Athletic Field,Softball,,Natural Turf,UA,,POINT (-71.125108311999952 42.28869521300004),-71.12510831199995,42.28869521300004,park_features.csv,2025-11-30 19:58:11
Healy Playground,,Roslindale,149.0,Athletic Field,Baseball,,Natural Turf,UA,,POINT (-71.124083475999953 42.288200079000035),-71.12408347599995,42.288200079000035,park_features.csv,2025-11-30 19:58:11
Healy Playground,,Roslindale,149.0,Athletic Field,Little League,,Natural Turf,UA,,POINT (-71.123430161999977 42.28764256200003),-71.12343016199998,42.28764256200003,park_features.csv,2025-11-30 19:58:11
Fallon Field,,Roslindale,112.0,Athletic Field,Baseball,,Natural Turf,UA,,POINT (-71.135205517999964 42.287245695000081),-71.13520551799996,42.28724569500008,park_features.csv,2025-11-30 19:58:11
Bynoe Park,,Roxbury,100.0,Athletic Field,Little League,,Natural Turf,UA,,POINT (-71.076740002999941 42.32962526600005),-71.07674000299994,42.32962526600005,park_features.csv,2025-11-30 19:58:11
Madison Park H.S. Athletic Fields,,Roxbury,183.0,Athletic Field,Combo,"Softball,Baseball,Soccer",Artificial Turf,UA,,POINT (-71.086723044999985 42.333021740000049),-71.08672304499999,42.33302174000005,park_features.csv,2025-11-30 19:58:11
Madison Park H.S. Athletic Fields,,Roxbury,183.0,Athletic Field,Combo,"Soccer,Football,Lacrosse",Artificial Turf,UA,,POINT (-71.087122960999977 42.332283816000029),-71.08712296099998,42.33228381600003,park_features.csv,2025-11-30 19:58:11
Malcolm X Park,,Roxbury,186.0,Athletic Field,Combo,"Soccer,Softball",Natural Turf,UA,,POINT (-71.089372955999977 42.322107899000059),-71.08937295599998,42.32210789900006,park_features.csv,2025-11-30 19:58:11
Franklin Park,,Roxbury,124.0,Athletic Field,Softball,,Natural Turf,UA,,POINT (-71.093806576999953 42.308285922000039),-71.09380657699995,42.30828592200004,park_features.csv,2025-11-30 19:58:11
Franklin Park,,Roxbury,124.0,Athletic Field,Softball,,Natural Turf,UA,,POINT (-71.094819512999948 42.307041601000037),-71.09481951299995,42.30704160100004,park_features.csv,2025-11-30 19:58:11
Mission Hill Playground,,Mission Hill,199.0,Athletic Field,Combo,"Softball,Little League",Natural Turf,UA,,POINT (-71.099160668999957 42.333477531000028),-71.09916066899996,42.333477531000035,park_features.csv,2025-11-30 19:58:11
McLaughlin Playground,,Mission Hill,194.0,Athletic Field,Combo,"Football,Rugby",Natural Turf,UA,,POINT (-71.101888277999933 42.32832432400005),-71.10188827799993,42.32832432400005,park_features.csv,2025-11-30 19:58:11
McLaughlin Playground,,Mission Hill,194.0,Athletic Field,Little League,,Natural Turf,UA,,POINT (-71.10087939899995 42.328013154000075),-71.10087939899995,42.328013154000075,park_features.csv,2025-11-30 19:58:11
McLaughlin Playground,,Mission Hill,194.0,Athletic Field,Softball,,Natural Turf,UA,,POINT (-71.102490952999972 42.32856345600004),-71.10249095299997,42.32856345600004,park_features.csv,2025-11-30 19:58:11
Ramsay Park,,Roxbury,254.0,Athletic Field,Baseball,,Artificial Turf,UA,,POINT (-71.080981884999971 42.334367698000051),-71.08098188499997,42.33436769800005,park_features.csv,2025-11-30 19:58:11
Carter Playground,,Roxbury,43.0,Athletic Field,Combo,"Softball,Little League,Football",Artificial Turf,,,POINT (-71.084833274999937 42.339127943000051),-71.08483327499994,42.33912794300005,park_features.csv,2025-11-30 19:58:11
Carter Playground,,Roxbury,43.0,Athletic Field,Combo,"Soccer,Lacrosse",Artificial Turf,UA,,POINT (-71.085451017999958 42.338725490000058),-71.08545101799996,42.33872549000006,park_features.csv,2025-11-30 19:58:11
Orton Field,,South Boston,222.0,Athletic Field,Combo,"Little League,Soccer,Football",Artificial Turf,UA,,POINT (-71.053295841999955 42.338601639000046),-71.05329584199995,42.338601639000046,park_features.csv,2025-11-30 19:58:11
Moakley Park,,South Boston,200.0,Athletic Field,Softball,,Natural Turf,UA,,POINT (-71.049744074999978 42.329714134000028),-71.04974407499998,42.329714134000035,park_features.csv,2025-11-30 19:58:11
Moakley Park,,South Boston,200.0,Athletic Field,Softball,,Natural Turf,UA,,POINT (-71.051606513999957 42.328017129000045),-71.05160651399996,42.328017129000045,park_features.csv,2025-11-30 19:58:11
Moakley Park,,South Boston,200.0,Athletic Field,Softball,,Natural Turf,UA,,POINT (-71.050377085999969 42.324952458000041),-71.05037708599997,42.32495245800004,park_features.csv,2025-11-30 19:58:11
Moakley Park,,South Boston,200.0,Athletic Field,Baseball,,Natural Turf,UA,,POINT (-71.048531200999946 42.329277857000079),-71.04853120099995,42.32927785700008,park_features.csv,2025-11-30 19:58:11
Moakley Park,,South Boston,200.0,Athletic Field,Baseball,,Natural Turf,UA,,POINT (-71.050449758999946 42.328779757000063),-71.05044975899995,42.32877975700006,park_features.csv,2025-11-30 19:58:11
Moakley Park,,South Boston,200.0,Athletic Field,Baseball,,Natural Turf,UA,,POINT (-71.04968533899995 42.328061925000043),-71.04968533899995,42.32806192500004,park_features.csv,2025-11-30 19:58:11
Moakley Park,,South Boston,200.0,Athletic Field,Little League,,Natural Turf,UA,,POINT (-71.051565499999981 42.325515025000072),-71.05156549999998,42.32551502500007,park_features.csv,2025-11-30 19:58:11
Moakley Park,,South Boston,200.0,Athletic Field,Little League,,Natural Turf,UA,,POINT (-71.051541856999961 42.326364897000076),-71.05154185699996,42.32636489700008,park_features.csv,2025-11-30 19:58:11
Moakley Park,,South Boston,200.0,Athletic Field,Little League,,Natural Turf,UA,,POINT (-71.051576920999935 42.327219356000057),-71.05157692099993,42.32721935600006,park_features.csv,2025-11-30 19:58:11
Moakley Park,,South Boston,200.0,Athletic Field,Combo,"Soccer,Football,Lacrosse",Artificial Turf,Scoreboard,,POINT (-71.050492289999966 42.32359914500006),-71.05049228999997,42.32359914500007,park_features.csv,2025-11-30 19:58:11
Christopher Lee Playground,,South Boston,57.0,Athletic Field,Little League,,Natural Turf,UA,,POINT (-71.031049148999955 42.337627742000052),-71.03104914899995,42.337627742000045,park_features.csv,2025-11-30 19:58:11
Christopher Lee Playground,,South Boston,57.0,Athletic Field,Softball,,Natural Turf,UA,,POINT (-71.03167919699996 42.337515617000065),-71.03167919699996,42.337515617000065,park_features.csv,2025-11-30 19:58:11
Christopher Lee Playground,,South Boston,57.0,Athletic Field,Softball,,Natural Turf,UA,,POINT (-71.033092496999984 42.337479109000071),-71.03309249699998,42.33747910900007,park_features.csv,2025-11-30 19:58:11
Peters Park I,,South End,236.0,Athletic Field,Little League,,Natural Turf,UA,,POINT (-71.066870994999988 42.343504010000061),-71.06687099499999,42.34350401000006,park_features.csv,2025-11-30 19:58:11
Billings Field,,West Roxbury,23.0,Athletic Field,Softball,,Natural Turf,UA,,POINT (-71.157087967999985 42.280823289000068),-71.15708796799998,42.28082328900006,park_features.csv,2025-11-30 19:58:11
Billings Field,,West Roxbury,23.0,Athletic Field,Little League,,Natural Turf,UA,,POINT (-71.156248284999947 42.280410293000045),-71.15624828499995,42.280410293000045,park_features.csv,2025-11-30 19:58:11
Billings Field,,West Roxbury,23.0,Athletic Field,Baseball,,Natural Turf,UA,,POINT (-71.156189513999948 42.281837344000053),-71.15618951399995,42.28183734400005,park_features.csv,2025-11-30 19:58:11
Billings Field,,West Roxbury,23.0,Athletic Field,Football,Practice Football,Natural Turf,UA,,POINT (-71.156277374999945 42.281130056000052),-71.15627737499995,42.281130056000045,park_features.csv,2025-11-30 19:58:11
Draper Playground,,West Roxbury,93.0,Athletic Field,Little League,,Natural Turf,UA,,POINT (-71.160760094999944 42.259925611000028),-71.16076009499994,42.259925611000035,park_features.csv,2025-11-30 19:58:11
Draper Playground,,West Roxbury,93.0,Athletic Field,Softball,,Natural Turf,UA,,POINT (-71.161002597999982 42.260849465000035),-71.16100259799998,42.260849465000035,park_features.csv,2025-11-30 19:58:11
Hynes Playground,,West Roxbury,159.0,Athletic Field,Softball,,Natural Turf,UA,,POINT (-71.153253702999962 42.29492053000007),-71.15325370299996,42.29492053000007,park_features.csv,2025-11-30 19:58:11
Hynes Playground,,West Roxbury,159.0,Athletic Field,Little League,,Natural Turf,UA,,POINT (-71.153534595999986 42.294014510000068),-71.15353459599999,42.29401451000006,park_features.csv,2025-11-30 19:58:11
Hemenway Playground,,Dorchester,151.0,Athletic Field,Softball,,Natural Turf,UA,,POINT (-71.056266639999933 42.291440305000037),-71.05626663999993,42.29144030500004,park_features.csv,2025-11-30 19:58:11
Charlestown H.S. Athletic Fields,,Charlestown,51.0,Athletic Field,Combo,"Lacrosse,Soccer,Football,Track",Artificial Turf,UA,,POINT (-71.059590985999932 42.380648552000025),-71.05959098599993,42.380648552000025,park_features.csv,2025-11-30 19:58:11
Charlestown H.S. Athletic Fields,,Charlestown,51.0,Athletic Field,Combo,"Soccer,Softball",Artificial Turf,UA,,POINT (-71.05914058999997 42.381489993000059),-71.05914058999997,42.38148999300006,park_features.csv,2025-11-30 19:58:11
Harambee Park,,Dorchester,142.0,Athletic Field,Cricket,,Natural Turf,Scoreboard,,POINT (-71.08323173399998 42.291632177000054),-71.08323173399998,42.291632177000054,park_features.csv,2025-11-30 19:58:11
Harambee Park,Wilson Field,Dorchester,142.0,Athletic Field,Football,,Natural Turf,UA,,POINT (-71.08477196399997 42.291581966000081),-71.08477196399997,42.29158196600008,park_features.csv,2025-11-30 19:58:11
Harambee Park,,Dorchester,142.0,Athletic Field,Football,,Natural Turf,UA,,POINT (-71.085591075999957 42.291970717000027),-71.08559107599996,42.29197071700003,park_features.csv,2025-11-30 19:58:11
East Boston Memorial Park I,,East Boston,98.0,Athletic Field,Little League,,Natural Turf,UA,,POINT (-71.030320695999933 42.370574357000066),-71.03032069599993,42.370574357000066,park_features.csv,2025-11-30 19:58:11
Franklin Park,,Roxbury,124.0,Athletic Field,Cricket,,Natural Turf,UA,,POINT (-71.094039461999955 42.307562134000079),-71.09403946199996,42.30756213400008,park_features.csv,2025-11-30 19:58:11
Franklin Park,,Roxbury,124.0,Athletic Field,Softball,,Natural Turf,UA,,POINT (-71.10025733699996 42.301753108000071),-71.10025733699996,42.30175310800007,park_features.csv,2025-11-30 19:58:11
Smith Playground,,Allston-Brighton,284.0,Athletic Field,Combo,"Soccer,Lacrosse",Natural Turf,UA,,POINT (-71.131593959999975 42.364111008000066),-71.13159395999998,42.364111008000066,park_features.csv,2025-11-30 19:58:11
Harambee Park,,Dorchester,142.0,Athletic Field,Combo,"Soccer,Lacrosse",Natural Turf,UA,,POINT (-71.084193282999934 42.292995642000051),-71.08419328299993,42.29299564200005,park_features.csv,2025-11-30 19:58:11
Harambee Park,,Dorchester,142.0,Athletic Field,Combo,"Soccer,Lacrosse",Natural Turf,UA,,POINT (-71.084961505999956 42.293180905000042),-71.08496150599996,42.29318090500004,park_features.csv,2025-11-30 19:58:11
Rotch Playground,,South End,272.0,Athletic Field,Combo,"Soccer,Lacrosse,Softball",Artificial Turf,UA,,POINT (-71.06409843199998 42.341697582000052),-71.06409843199998,42.341697582000045,park_features.csv,2025-11-30 19:58:11
Langone Park,,Central Boston,175.0,Athletic Field,Little League,,Natural Turf,UA,,POINT (-71.05594285899997 42.36855640400006),-71.05594285899997,42.36855640400007,park_features.csv,2025-11-30 19:58:11
Puopolo Playground,,Central Boston,248.0,Athletic Field,Combo,"Soccer,Softball,Baseball",Artificial Turf,UA,,POINT (-71.054620739999962 42.368433774000039),-71.05462073999996,42.36843377400004,park_features.csv,2025-11-30 19:58:11
LoPresti Park,,East Boston,182.0,Athletic Field,Soccer,,Artificial Turf,UA,,POINT (-71.043591536999941 42.36986911300005),-71.04359153699994,42.36986911300005,park_features.csv,2025-11-30 19:58:11
Cassidy Playground,,Allston-Brighton,44.0,Drinking Fountain,UA,,,,,POINT (-71.150914029999967 42.335453161000032),-71.15091402999997,42.33545316100003,park_features.csv,2025-11-30 19:58:11
Fidelis Way Park,,Allston-Brighton,117.0,Drinking Fountain,"Bottle Filler,Drinking",,,,,POINT (-71.143543381999962 42.347624213000074),-71.14354338199996,42.347624213000074,park_features.csv,2025-11-30 19:58:11
Hardiman Playground,,Allston-Brighton,143.0,Drinking Fountain,Drinking,,,,,POINT (-71.166347414999962 42.351382325000031),-71.16634741499996,42.35138232500003,park_features.csv,2025-11-30 19:58:11
Hobart Park,,Allston-Brighton,154.0,Drinking Fountain,Drinking,,,,,POINT (-71.161242409999943 42.355556087000025),-71.16124240999994,42.355556087000025,park_features.csv,2025-11-30 19:58:11
James H. Roberts Playground,,Allston-Brighton,156.0,Drinking Fountain,Drinking,,,,,POINT (-71.125349329999949 42.35954171000003),-71.12534932999995,42.35954171000003,park_features.csv,2025-11-30 19:58:11
Joyce Playground,,Allston-Brighton,169.0,Drinking Fountain,Drinking,,,,,POINT (-71.151446003999979 42.345301564000067),-71.15144600399998,42.34530156400007,park_features.csv,2025-11-30 19:58:11
Portsmouth Street Playground,,Allston-Brighton,243.0,Drinking Fountain,Drinking,,,,,POINT (-71.144692718999977 42.359297015000038),-71.14469271899998,42.35929701500004,park_features.csv,2025-11-30 19:58:11
Ringer Playground,,Allston-Brighton,259.0,Drinking Fountain,Drinking,,,,,POINT (-71.136988581999958 42.350969409000072),-71.13698858199996,42.35096940900007,park_features.csv,2025-11-30 19:58:11
Ringer Playground,,Allston-Brighton,259.0,Drinking Fountain,Drinking,,,,,POINT (-71.137789396999949 42.350936815000068),-71.13778939699995,42.35093681500006,park_features.csv,2025-11-30 19:58:11
Rogers Park,,Allston-Brighton,267.0,Drinking Fountain,Drinking,,,,,POINT (-71.16093620099997 42.347986201000026),-71.16093620099997,42.347986201000026,park_features.csv,2025-11-30 19:58:11
Rogers Park,,Allston-Brighton,267.0,Drinking Fountain,Drinking,,,,,POINT (-71.159513623999942 42.347181437000074),-71.15951362399994,42.347181437000074,park_features.csv,2025-11-30 19:58:11
Smith Playground,,Allston-Brighton,284.0,Drinking Fountain,"Bottle Filler,Drinking",,,,,POINT (-71.132193995999955 42.363434902000051),-71.13219399599996,42.36343490200005,park_features.csv,2025-11-30 19:58:11
Myrtle Street Playground,,Back Bay/Beacon Hill,212.0,Drinking Fountain,Drinking,,,,,POINT (-71.06608775899997 42.359243869000068),-71.06608775899997,42.35924386900006,park_features.csv,2025-11-30 19:58:11
Public Garden,,Back Bay/Beacon Hill,246.0,Drinking Fountain,Drinking,,,,,POINT (-71.070618000999957 42.35296104300005),-71.07061800099996,42.35296104300005,park_features.csv,2025-11-30 19:58:11
Public Garden,,Back Bay/Beacon Hill,246.0,Drinking Fountain,Drinking,,,,,POINT (-71.070224216999975 42.35526610200003),-71.07022421699997,42.35526610200003,park_features.csv,2025-11-30 19:58:11
Boston Common,,Back Bay/Beacon Hill,27.0,Drinking Fountain,UA,,,,,POINT (-71.067179696999972 42.35314982400007),-71.06717969699997,42.35314982400007,park_features.csv,2025-11-30 19:58:11
Christopher Columbus Park,,Central Boston,56.0,Drinking Fountain,Drinking,,,,,POINT (-71.051243398999986 42.361484985000061),-71.05124339899999,42.36148498500006,park_features.csv,2025-11-30 19:58:11
DeFilippo Playground,,Central Boston,81.0,Drinking Fountain,Drinking,,,,,POINT (-71.056969583999944 42.366234839000072),-71.05696958399994,42.36623483900007,park_features.csv,2025-11-30 19:58:11
Paul Revere Mall,,Central Boston,231.0,Drinking Fountain,UA,"Bottle Filler,Drinking",,,,POINT (-71.053495030999954 42.365835910000044),-71.05349503099995,42.36583591000005,park_features.csv,2025-11-30 19:58:11
Paul Revere Mall,,Central Boston,231.0,Drinking Fountain,UA,,,,,POINT (-71.053141588999949 42.365621654000051),-71.05314158899995,42.36562165400005,park_features.csv,2025-11-30 19:58:11
